OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date,Occurence_Time
7199,1160915,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,5,5B,1621,2016-03-09T08:00:00.000Z,00:21:43
7200,1160917,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,5,5A,1396,2016-03-08T08:00:00.000Z,00:07:38
7201,1160919,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,3,3A,0763,2016-03-10T08:00:00.000Z,00:12:32
7202,1160921,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0564,2016-03-10T08:00:00.000Z,00:09:13
7203,1160922,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,3,3B,0726,2016-03-10T08:00:00.000Z,00:12:44
7204,1160926,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0715,2016-03-08T08:00:00.000Z,00:23:20
7205,1160927,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,3,3B,0766,2016-03-08T08:00:00.000Z,00:08:00
7206,1160928,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0766,2016-02-29T08:00:00.000Z,00:20:30
7207,1160929,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,0969,2016-03-08T08:00:00.000Z,00:14:55
7208,1160932,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2A,0507,2016-03-07T08:00:00.000Z,00:22:00
7209,1160934,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1A,0106,2016-03-06T08:00:00.000Z,00:12:00
7210,1160935,2310,0,LARCENY,1708 US THEFT OF MAIL,6,6C,1131,2016-03-08T08:00:00.000Z,00:13:52
7211,1160945,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0732,2016-03-10T08:00:00.000Z,00:09:30
7212,1160946,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,6,6D,0841,2016-03-10T08:00:00.000Z,00:09:20
7213,1160947,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3A,0784,2016-03-10T08:00:00.000Z,00:04:08
7214,1160948,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6E,0877,2016-03-04T08:00:00.000Z,00:14:15
7215,1160951,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,5,5A,1501,2016-01-04T08:00:00.000Z,00:10:00
7216,1160953,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0620,2016-03-08T08:00:00.000Z,00:16:35
7217,1160956,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6C,1111,2016-03-09T08:00:00.000Z,00:16:49
7218,1160957,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1145,2016-02-29T08:00:00.000Z,00:20:00
7219,1160958,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0620,2016-03-06T08:00:00.000Z,00:13:30
7220,1160960,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1645,2016-03-02T08:00:00.000Z,00:18:00
7221,1160961,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,2,2C,0612,2016-03-07T08:00:00.000Z,00:22:00
7222,1160962,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1621,2016-03-08T08:00:00.000Z,00:23:30
7223,1160964,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,5,5A,1398,2016-03-09T08:00:00.000Z,00:00:09
7224,1160969,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,1351,2016-03-04T08:00:00.000Z,00:16:20
7225,1160979,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1064,2016-03-09T08:00:00.000Z,00:05:30
7226,1160980,3550,0,DANGEROUS DRUG,DRUG-PARA POSS,3,3M,0732,2016-02-24T08:00:00.000Z,00:07:28
7227,1160985,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1064,2016-03-10T08:00:00.000Z,00:12:22
7228,1160986,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1042,2016-03-08T08:00:00.000Z,00:05:30
7229,1160987,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3M,0735,2016-03-08T08:00:00.000Z,00:07:00
7230,1160988,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4B,1346,2016-03-07T08:00:00.000Z,00:17:00
7231,1160991,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2C,0619,2016-03-08T08:00:00.000Z,00:16:51
7232,1160993,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,6,6A,1022,2016-03-10T08:00:00.000Z,00:09:40
7233,1160997,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0728,2016-03-08T08:00:00.000Z,00:07:58
7234,1160998,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4C,1285,2016-03-03T08:00:00.000Z,00:11:40
7235,1161002,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4C,1251,2016-03-09T08:00:00.000Z,00:18:00
7236,1161003,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,4,4A,0907,2016-03-07T08:00:00.000Z,00:21:00
7237,1161008,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5A,1361,2016-02-07T08:00:00.000Z,00:00:20
7238,1161009,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0735,2016-01-22T08:00:00.000Z,00:10:45
7239,1161010,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0523,2016-03-08T08:00:00.000Z,00:09:16
7240,1161011,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6E,0898,2016-03-10T08:00:00.000Z,00:00:45
7241,1161012,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0747,2016-03-08T08:00:00.000Z,00:17:00
7242,1161013,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,0958,2016-03-07T08:00:00.000Z,00:20:40
7243,1161014,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6B,1084,2016-02-01T08:00:00.000Z,00:21:30
7244,1161015,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4C,1275,2016-03-07T08:00:00.000Z,00:08:05
7245,1161016,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3A,0707,2016-02-28T08:00:00.000Z,00:16:30
7246,1161017,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1B,0435,2016-03-03T08:00:00.000Z,00:15:52
7247,1161023,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4B,0966,2016-03-08T08:00:00.000Z,00:15:00
7248,1161036,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3M,0735,2016-03-01T08:00:00.000Z,00:17:00
7249,1161037,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0438,2016-03-10T08:00:00.000Z,00:14:35
7250,1161042,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5A,1387,2016-03-07T08:00:00.000Z,00:12:00
7251,1161043,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3M,0742,2016-03-08T08:00:00.000Z,00:10:00
7252,1161044,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0408,2016-03-08T08:00:00.000Z,00:09:00
7253,1161045,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1443,2016-02-24T08:00:00.000Z,00:15:46
7254,1161050,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0421,2016-03-08T08:00:00.000Z,00:23:30
7255,1161060,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0509,2016-03-03T08:00:00.000Z,00:18:51
7256,1161061,3532,1,DANGEROUS DRUG,11351 HS POSS/SALE COCAINE,6,6C,1446,2016-03-09T08:00:00.000Z,00:23:21
7257,1161063,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0744,2016-03-10T08:00:00.000Z,00:19:00
7258,1161064,5404,02,TRAFFIC,23220 VC DRINKING WHILE DRVING,6,6E,0877,2016-03-10T08:00:00.000Z,00:17:34
7259,1161065,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,6,6B,1068,2016-03-10T08:00:00.000Z,00:16:18
7260,1161066,2399,3,THEFT,485 PC PETTY THFT LOST PROP-M,2,2A,0508,2016-03-10T08:00:00.000Z,00:15:06
7261,1161067,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0732,2016-03-10T08:00:00.000Z,00:13:59
7262,1161068,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,4,4C,1301,2016-03-10T08:00:00.000Z,00:12:15
7263,1161069,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3A,0711,2016-03-09T08:00:00.000Z,00:22:59
7264,1161071,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,3,3B,0767,2016-03-09T08:00:00.000Z,00:19:48
7265,1161072,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0748,2016-03-09T08:00:00.000Z,00:22:06
7266,1161073,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0544,2016-03-10T08:00:00.000Z,00:01:53
7267,1161074,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,5,5A,1364,2016-03-10T08:00:00.000Z,00:03:42
7268,1161075,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,5,5B,1622,2016-03-10T08:00:00.000Z,00:12:19
7269,1161076,3599,60,NARCOTICS,11350(A) POSS CONT SUB/SUPER X,2,2B,0563,2016-03-10T08:00:00.000Z,00:13:11
7270,1161077,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0620,2016-03-10T08:00:00.000Z,00:15:39
7271,1161078,5404,10,TRAFFIC,23153(A) DUI ALCOHOL W/INJ,2,2A,0235,2016-03-10T08:00:00.000Z,00:17:44
7272,1161079,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3A,0709,2016-03-10T08:00:00.000Z,00:22:06
7273,1161080,2999,091,TAMPERING,10852 VC VEHICLE TAMPERING,5,5B,1369,2016-03-10T08:00:00.000Z,00:20:55
7274,1161081,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0603,2016-03-10T08:00:00.000Z,00:19:00
7275,1161082,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,1,1A,0145,2016-03-10T08:00:00.000Z,00:17:50
7276,1161086,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,2,2A,0514,2016-03-10T08:00:00.000Z,00:22:41
7277,1161091,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,6,6D,0832,2016-03-01T08:00:00.000Z,00:18:59
7278,1161092,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,3,3B,0717,2016-03-07T08:00:00.000Z,00:19:14
7279,1161093,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,6,6A,1023,2016-03-07T08:00:00.000Z,00:18:29
7280,1161094,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2C,0620,2016-03-08T08:00:00.000Z,00:18:52
7281,1161096,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1614,2016-03-11T08:00:00.000Z,00:04:30
7282,1161100,2399,5,LARCENY,484 PC THEFT-LIC PLATE TABS,4,4B,0976,2016-03-07T08:00:00.000Z,00:18:30
7283,1161103,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0302,2016-03-10T08:00:00.000Z,00:23:30
7284,1161105,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0923,2016-03-07T08:00:00.000Z,00:08:00
7285,1161107,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1383,2016-03-10T08:00:00.000Z,00:22:00
7286,1161108,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0236,2016-03-04T08:00:00.000Z,00:15:25
7287,1161111,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0224,2016-02-23T08:00:00.000Z,00:12:42
7288,1161114,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3M,0752,2016-02-25T08:00:00.000Z,00:07:12
7289,1161115,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1404,2016-03-05T08:00:00.000Z,00:22:49
7290,1161117,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0613,2016-03-10T08:00:00.000Z,00:18:00
7291,1161118,2501,0,FORGERY,470(D) FORGERY - CHECKS ETC,2,2C,0626,2016-03-06T08:00:00.000Z,00:08:00
7292,1161119,5212,68,WEAPON OFFENSE,25850(A) LOADED GUN IN PUB-F,2,2A,0504,2016-03-10T08:00:00.000Z,00:22:41
7293,1161120,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1111,2016-03-08T08:00:00.000Z,00:17:00
7294,1161121,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,0969,2016-03-03T08:00:00.000Z,00:14:56
7295,1161123,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3M,0732,2016-02-27T08:00:00.000Z,00:21:30
7296,1161124,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,1102,2016-03-10T08:00:00.000Z,00:22:00
7297,1161125,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0475,2016-03-03T08:00:00.000Z,00:12:30
7298,1161128,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0333,2016-03-10T08:00:00.000Z,00:22:00
7299,1161134,1313,25,ASSAULT,368(C) CAUSE PAIN/INJ TO ELDER,6,6B,1401,2016-03-09T08:00:00.000Z,00:12:45
7300,1161135,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,1,1B,0443,2016-03-09T08:00:00.000Z,00:13:00
7301,1161137,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0308,2016-03-10T08:00:00.000Z,00:18:30
7302,1161140,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6B,1084,2016-03-09T08:00:00.000Z,00:23:00
7303,1161141,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,2,2B,0526,2016-03-09T08:00:00.000Z,00:13:00
7304,1161146,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,5,5A,1502,2016-03-11T08:00:00.000Z,00:10:44
7305,1161147,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,2,2B,0563,2016-03-09T08:00:00.000Z,00:17:00
7306,1161149,2602,0,FRAUD,FRAUD-SWINDLE,4,4C,1293,2016-03-11T08:00:00.000Z,00:10:56
7307,1161150,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,6,6D,0841,2016-03-07T08:00:00.000Z,00:07:30
7308,1161151,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,6,6E,0899,2016-03-03T08:00:00.000Z,00:15:30
7309,1161152,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3M,0732,2016-03-10T08:00:00.000Z,00:19:30
7310,1161155,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,1356,2016-03-03T08:00:00.000Z,00:19:30
7311,1161156,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3M,0744,2016-03-02T08:00:00.000Z,00:08:15
7312,1161157,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1607,2016-03-10T08:00:00.000Z,00:20:30
7313,1161161,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,5,5B,1604,2016-03-11T08:00:00.000Z,00:11:54
7314,1161162,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0531,2016-03-10T08:00:00.000Z,00:17:59
7315,1161163,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,3,3B,0767,2016-03-09T08:00:00.000Z,00:17:00
7316,1161164,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0876,2016-03-11T08:00:00.000Z,00:00:01
7317,1161165,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1C,0419,2016-03-08T08:00:00.000Z,00:17:15
7318,1161166,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6E,1106,2016-03-09T08:00:00.000Z,00:08:32
7319,1161167,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0736,2016-03-04T08:00:00.000Z,00:19:00
7320,1161170,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1401,2016-03-08T08:00:00.000Z,00:18:00
7321,1161171,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,5,5A,1391,2016-03-10T08:00:00.000Z,00:08:20
7322,1161173,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,2,2C,0568,2016-03-08T08:00:00.000Z,00:18:49
7323,1161174,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1064,2016-03-05T08:00:00.000Z,00:20:35
7324,1161175,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1288,2016-02-25T08:00:00.000Z,00:12:00
7325,1161176,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0552,2016-03-10T08:00:00.000Z,00:18:00
7326,1161177,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0442,2016-02-06T08:00:00.000Z,00:23:00
7327,1161178,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,0977,2016-03-08T08:00:00.000Z,00:17:27
7328,1161179,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5A,1502,2016-02-20T08:00:00.000Z,00:14:00
7329,1161185,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,3,3B,0777,2016-03-08T08:00:00.000Z,00:23:30
7330,1161186,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5B,1618,2016-03-07T08:00:00.000Z,00:21:30
7331,1161187,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3M,0752,2016-03-07T08:00:00.000Z,00:21:17
7332,1161189,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1633,2016-03-11T08:00:00.000Z,00:00:01
7333,1161191,3599,34,NARCOTICS,11379(A)HS SALE/TRAN CNTRL SUB,1,1C,0309,2016-03-10T08:00:00.000Z,00:22:14
7334,1161192,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0216,2016-03-08T08:00:00.000Z,00:20:24
7335,1161194,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3B,0768,2016-03-10T08:00:00.000Z,00:20:17
7336,1161196,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,2,2C,0605,2016-03-10T08:00:00.000Z,00:23:17
7337,1161198,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,3,3A,0725,2016-03-09T08:00:00.000Z,00:18:00
7338,1161199,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,5,5C,1623,2016-02-12T08:00:00.000Z,00:22:20
7339,1161200,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,3,3B,0737,2016-03-02T08:00:00.000Z,00:02:45
7340,1161201,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0785,2016-03-07T08:00:00.000Z,00:06:00
7341,1161202,2606,3,FRAUD,476A(B) NSF CHECKS W/SUPER X,5,5B,1633,2016-03-09T08:00:00.000Z,00:08:00
7342,1161204,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,6,6D,0851,2016-03-05T08:00:00.000Z,00:10:40
7343,1161205,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,3,3A,0765,2016-03-07T08:00:00.000Z,00:15:40
7344,1161207,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6D,0851,2016-01-22T08:00:00.000Z,00:19:20
7345,1161208,2099,4,ARSON,451(D) PC ARSON OF PROPERTY,4,4C,1209,2016-03-10T08:00:00.000Z,00:22:56
7346,1161209,2099,4,ARSON,451(D) PC ARSON OF PROPERTY,5,5A,1391,2016-03-11T08:00:00.000Z,00:06:09
7347,1161213,2099,4,ARSON,451(D) PC ARSON OF PROPERTY,4,4C,1272,2016-03-11T08:00:00.000Z,00:12:54
7348,1161221,3599,35,NARCOTICS,11378 HS POSS CNTRL SUB/SALE,3,3B,0726,2016-03-11T08:00:00.000Z,00:13:16
7349,1161222,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0774,2016-03-03T08:00:00.000Z,00:22:30
7350,1161225,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1645,2016-02-19T08:00:00.000Z,00:18:01
7351,1161226,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,5,5C,1653,2016-02-28T08:00:00.000Z,00:12:54
7352,1161227,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1606,2016-03-02T08:00:00.000Z,00:11:28
7353,1161228,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5B,1621,2016-03-02T08:00:00.000Z,00:15:33
7354,1161229,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0908,2016-03-02T08:00:00.000Z,00:18:22
7355,1161230,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4C,1287,2016-03-03T08:00:00.000Z,00:15:18
7356,1161231,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1036,2016-03-03T08:00:00.000Z,00:16:07
7357,1161233,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2C,0568,2016-03-11T08:00:00.000Z,00:06:59
7358,1161234,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0732,2016-03-11T08:00:00.000Z,00:11:56
7359,1161236,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,4,4A,0905,2016-03-11T08:00:00.000Z,00:17:25
7360,1161237,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1C,0414,2016-03-10T08:00:00.000Z,00:12:00
7361,1161238,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0414,2016-03-12T08:00:00.000Z,00:01:00
7362,1161240,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0903,2016-03-12T08:00:00.000Z,00:08:00
7363,1161243,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4C,1265,2016-03-07T08:00:00.000Z,00:16:00
7364,1161244,2099,4,ARSON,451(D) PC ARSON OF PROPERTY,5,5A,1391,2016-03-12T08:00:00.000Z,00:06:45
7365,1161246,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5B,1359,2016-03-07T08:00:00.000Z,00:15:55
7366,1161247,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5A,1391,2016-03-08T08:00:00.000Z,00:21:20
7367,1161248,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0104,2016-03-11T08:00:00.000Z,00:15:00
7368,1161249,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,0976,2016-03-10T08:00:00.000Z,00:07:53
7369,1161250,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1B,0443,2016-03-10T08:00:00.000Z,00:16:29
7370,1161251,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,3,3M,0744,2016-03-12T08:00:00.000Z,00:03:53
7371,1161258,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6C,1141,2016-03-12T08:00:00.000Z,00:10:30
7372,1161259,7000,83,RELEASE,849(B)(1) CERTIFICATE OF RELEA,3,3B,0708,2016-03-12T08:00:00.000Z,00:09:50
7373,1161260,3599,62,NARCOTICS,11377(A) POSS DAN DRUG/SUPER X,2,2B,0552,2016-03-12T08:00:00.000Z,00:04:22
7374,1161261,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,2,2B,0563,2016-03-12T08:00:00.000Z,00:03:35
7375,1161262,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1086,2016-03-12T08:00:00.000Z,00:01:20
7376,1161263,7399,25B,CITY ORD,8.100.865A ENTER SUB-STND BLD,6,6B,1064,2016-03-12T08:00:00.000Z,00:03:56
7377,1161264,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,2,2A,0505,2016-03-11T08:00:00.000Z,00:22:03
7378,1161265,3599,35,NARCOTICS,11378 HS POSS CNTRL SUB/SALE,2,2B,0526,2016-03-11T08:00:00.000Z,00:18:39
7379,1161266,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,5,5B,1369,2016-03-11T08:00:00.000Z,00:15:41
7380,1161267,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6C,1443,2016-03-11T08:00:00.000Z,00:10:28
7381,1161268,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5C,1624,2016-03-07T08:00:00.000Z,00:13:56
7382,1161269,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0734,2016-03-08T08:00:00.000Z,00:18:36
7383,1161270,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4A,0907,2016-03-09T08:00:00.000Z,00:20:26
7384,1161272,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0746,2016-03-10T08:00:00.000Z,00:21:52
7385,1161273,5404,16,TRAFFIC,23152(E) DUI DRUGS,5,5B,1604,2016-03-10T08:00:00.000Z,00:04:25
7386,1161274,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0734,2016-03-11T08:00:00.000Z,00:16:40
7387,1161275,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2A,0233,2016-03-11T08:00:00.000Z,00:21:00
7388,1161276,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4B,0998,2016-03-11T08:00:00.000Z,00:21:00
7389,1161277,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,1,1B,0404,2016-03-09T08:00:00.000Z,00:16:53
7390,1161278,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0563,2016-03-12T08:00:00.000Z,00:14:00
7391,1161279,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4C,1298,2016-03-11T08:00:00.000Z,00:06:50
7392,1161280,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1121,2016-03-09T08:00:00.000Z,00:17:59
7393,1161281,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0766,2016-03-09T08:00:00.000Z,00:22:24
7394,1161282,4801,5,OBSTRUCTING,69 PC RESIST/OBSTRCT EXEC OFC,2,2B,0564,2016-03-10T08:00:00.000Z,00:21:12
7395,1161283,2604,0,FRAUD,529 PC FALSE PERSONATION,2,2C,0567,2016-03-10T08:00:00.000Z,00:19:24
